,Type,Name,Age,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,PhotoAmt,AdoptionSpeed,BreedMixed,ColorMixed,Video
7231,1,F7,1,2,1,2,2,2,2,2,1,0,41326,1.0,3.0,True,False,False
7232,1,Rottie,24,2,1,3,1,1,1,2,1,600,41326,2.0,3.0,False,True,False
7233,2,Rambo,2,1,1,1,1,2,2,2,1,0,41326,3.0,2.0,False,False,False
7234,2,Frisky,2,2,4,2,1,1,1,1,1,0,41330,5.0,2.0,False,False,True
7235,2,Rex,3,1,1,1,1,2,1,2,1,0,41326,1.0,3.0,False,True,False
7236,2,Keiko Chan,3,2,4,1,1,2,2,2,1,50,41326,2.0,1.0,False,False,False
7237,1,Blessing,17,2,5,1,2,1,1,2,1,0,41326,2.0,1.0,False,False,False
7238,2,Kitten 001,4,2,1,2,1,2,2,2,1,0,41326,2.0,1.0,False,False,False
7239,1,B1,3,2,1,2,2,2,2,2,1,0,41326,6.0,1.0,True,False,True
7240,2,âª Meiji âª,4,1,2,2,2,1,1,2,1,0,41336,12.0,4.0,False,False,False
7241,1,Momo 2,24,2,1,2,3,1,1,1,1,0,41326,2.0,4.0,False,False,False
7242,1,Patchy Boy,1,1,2,2,2,2,2,2,1,0,41401,12.0,1.0,True,False,False
7243,1,Coco,4,2,2,1,1,2,2,1,1,30,41326,1.0,4.0,True,True,False
7244,2,Zoey,19,2,1,2,1,1,1,1,1,0,41326,2.0,4.0,False,False,False
7245,2,Anna,1,2,2,1,1,2,1,2,1,0,41326,1.0,1.0,False,False,False
7246,1,Rusty,72,1,3,2,2,1,1,1,1,0,41326,2.0,4.0,True,True,False
7247,1,Bebe,1,2,1,2,2,1,1,2,1,0,41330,5.0,2.0,True,False,False
7248,1,No Name Yet,2,2,1,1,1,3,3,3,1,0,41336,1.0,2.0,True,False,False
7249,2,No Name No Name,12,2,1,1,2,3,3,1,2,0,41326,5.0,0.0,False,False,False
7250,1,Thina In Kulim N Penang,3,2,1,2,2,2,2,2,1,0,41325,2.0,4.0,True,False,False
7251,2,Lolly,4,2,5,2,2,2,2,2,1,0,41332,5.0,4.0,False,False,False
7252,2,Jooby,8,2,1,2,1,3,3,3,1,0,41401,5.0,1.0,False,False,False
7253,1,Bee,84,2,3,3,3,1,1,2,1,0,41401,2.0,2.0,False,True,False
7254,1,'' Woody''  ;;,9,1,2,2,2,2,1,1,1,0,41330,1.0,4.0,True,False,False
7255,2,No Name,10,1,1,3,1,3,3,3,1,0,41401,3.0,4.0,False,False,False
7256,1,Yuan Yuan,3,2,2,2,1,2,1,2,1,0,41326,2.0,3.0,True,False,False
7257,2,Silver Tabby Kitties For Adoption,2,1,6,2,1,1,1,2,1,0,41401,3.0,4.0,False,True,False
7258,2,Luna,2,1,2,2,2,1,1,2,1,50,41326,4.0,1.0,False,False,False
7259,1,Foxy,34,2,1,2,2,3,3,3,1,0,41326,0.0,4.0,True,True,False
7260,2,Elley,2,2,2,2,1,2,2,2,1,0,41326,5.0,2.0,False,False,False
7261,2,Danish,23,2,1,2,2,2,3,3,1,0,41324,1.0,4.0,False,False,False
7262,1,Mickey,2,1,1,2,1,2,1,2,1,0,41326,1.0,2.0,True,False,False
7263,1,BT4,2,2,1,2,2,2,1,2,1,0,41326,5.0,4.0,True,False,False
7264,2,Taily,12,1,3,2,2,2,2,2,1,0,41326,5.0,2.0,False,False,False
7265,1,Ah Wong,2,1,1,2,1,2,2,2,1,0,41326,4.0,1.0,True,False,False
7266,2,Katherine,1,2,2,3,1,2,1,2,1,0,41326,3.0,2.0,False,False,False
7267,1,Hootch,48,2,2,2,2,2,2,2,1,0,41326,0.0,4.0,False,True,False
7268,2,Bum Bum,4,2,1,1,3,2,2,2,1,300,41326,2.0,2.0,False,False,False
7269,1,Gracie,36,2,2,2,2,1,1,1,1,0,41326,23.0,4.0,False,False,False
7270,1,Beauty,32,2,3,3,1,2,2,2,1,200,41326,2.0,1.0,False,True,False
7271,1,Tommy,12,1,1,2,1,1,1,1,1,0,41326,3.0,3.0,True,False,False
7272,1,Drake,3,1,5,2,1,3,1,2,1,0,41401,6.0,2.0,True,True,False
7273,2,Mini,24,2,6,1,1,2,1,1,1,0,41401,3.0,4.0,False,False,False
7274,1,Baby Cassie,1,2,2,2,1,2,2,2,1,60,41326,2.0,4.0,True,True,False
7275,2,Kaya Bread,2,2,3,2,1,2,1,1,1,0,41326,6.0,3.0,False,True,False
7276,2,Gaia,10,2,2,2,2,2,1,1,1,0,41326,1.0,1.0,False,False,False
7277,1,Chicky  (died),2,2,2,2,1,1,1,3,1,0,41326,4.0,2.0,True,True,False
7278,2,Pinky,32,2,1,2,1,1,1,1,1,0,41326,0.0,2.0,False,False,False
7279,1,Romeo Aka Darling,8,1,1,1,1,3,3,2,1,0,41401,2.0,3.0,False,False,False
7280,2,Long Hair Vanila,2,2,5,2,3,2,1,2,1,100,41326,5.0,1.0,False,True,False
7281,2,Foxy,36,2,5,3,2,2,2,1,1,0,41326,8.0,1.0,False,False,False
7282,1,Rosie,2,2,1,2,1,1,1,2,1,0,41326,16.0,2.0,False,False,False
7283,2,Sasa,2,2,2,1,1,3,1,2,1,0,41401,5.0,2.0,False,False,False
7284,1,Dobby,3,2,1,2,1,1,1,1,1,0,41326,5.0,3.0,True,False,False
7285,1,Candy,2,2,1,2,2,1,1,2,1,0,41326,2.0,2.0,True,False,False
7286,1,No Name No Name,1,2,5,1,1,3,3,3,1,0,41326,5.0,4.0,True,False,False
7287,1,Puppy Viki,4,2,2,2,1,2,1,2,1,80,41326,1.0,2.0,True,True,False
7288,1,Cutie,2,1,4,2,1,2,2,2,1,0,41401,2.0,1.0,True,False,False
7289,1,Benji,2,1,2,2,1,2,2,2,1,0,41326,4.0,2.0,True,False,False
7290,1,W+,3,1,7,2,2,1,1,2,1,0,41326,2.0,3.0,True,True,False
7291,2,Mago,6,1,7,2,1,3,3,3,1,0,41326,1.0,4.0,False,True,False
7292,2,Milo,7,1,2,2,1,1,1,2,1,0,41401,0.0,1.0,False,False,False
7293,2,Loki,3,1,1,2,1,3,1,2,2,0,41326,1.0,2.0,False,True,False
7294,2,Beanie,12,1,6,1,1,1,1,1,1,0,41326,2.0,1.0,False,False,False
7295,1,Spot,3,1,7,2,2,2,2,2,1,50,41401,4.0,3.0,True,True,False
7296,2,Hope Sg Petani,6,1,1,2,1,2,1,2,1,10,41325,7.0,2.0,False,False,False
7297,1,Lexie,24,2,2,2,2,1,1,2,1,0,41326,2.0,4.0,True,True,False
7298,2,TABBY,3,2,1,1,2,2,1,2,1,0,41401,1.0,1.0,False,False,False
7299,2,Orenji  ãªã¬ã³ã¸,12,1,3,1,1,2,1,1,1,50,41401,4.0,4.0,False,False,False
7300,1,D2,12,1,1,2,2,1,1,3,1,0,41401,2.0,4.0,False,False,False
7301,1,Oreo,2,2,1,1,1,2,2,2,1,0,41401,5.0,2.0,True,True,False
7302,1,Lulu,24,2,2,2,2,1,1,1,1,50,41326,1.0,4.0,False,False,False
7303,1,Kunyuk,72,2,1,2,2,2,1,2,1,50,41401,1.0,3.0,True,False,False
7304,2,Flower Belle,2,2,1,2,1,1,1,2,1,0,41326,5.0,2.0,False,False,False
7305,1,Cheusi,89,2,1,3,1,1,1,1,1,0,41326,1.0,1.0,False,False,False
7306,2,Elmo,3,1,1,3,1,2,2,2,1,0,41326,7.0,2.0,False,False,False
7307,1,Woofie,3,2,2,2,2,3,3,3,1,0,41327,19.0,4.0,True,False,False
7308,2,No Name No Name,2,2,1,2,1,2,2,2,1,0,41326,4.0,1.0,False,True,False
7309,1,Bobby,10,1,2,3,2,1,1,1,1,0,41326,4.0,2.0,True,True,True
7310,1,Bheema,67,1,1,3,3,1,1,2,1,0,41326,1.0,1.0,False,True,False
7311,1,Bobo Cheron,8,1,5,2,2,1,1,1,1,300,41336,4.0,2.0,True,True,False
7312,1,Lily,2,2,2,2,2,3,1,1,1,0,41326,1.0,4.0,True,False,False
7313,1,Vum  04,1,1,1,2,1,2,2,2,1,0,41330,1.0,2.0,True,False,False
7314,2,Dodi,5,2,1,2,1,1,1,2,1,100,41326,1.0,2.0,False,False,False
7315,1,Mr Dyno,8,1,1,2,1,1,1,1,1,0,41401,11.0,2.0,True,False,False
7316,2,Kenji (URGENT!),14,1,2,2,1,1,1,1,1,0,41401,3.0,4.0,False,False,False
7317,1,Velvet,36,2,6,1,3,1,1,2,1,500,41401,1.0,4.0,False,True,False
7318,1,Raymond,12,1,2,2,1,1,1,1,1,0,41326,1.0,2.0,True,False,False
7319,2,Orion,3,2,2,1,1,3,1,2,1,0,41326,4.0,2.0,False,False,False
7320,1,Pluto,2,1,1,2,1,2,2,2,1,0,41326,1.0,1.0,True,False,False
7321,1,Fi-Fi,18,2,2,1,1,2,2,2,1,20,41327,1.0,3.0,False,True,False
7322,1,Dog,12,1,1,2,2,3,3,3,1,0,41326,2.0,4.0,True,False,False
7323,1,Rambo,17,2,5,3,2,1,1,3,1,100,41327,2.0,4.0,True,True,False
7324,1,Obedient Girl D65(061215),14,2,2,1,1,1,1,1,1,80,41326,3.0,3.0,True,False,False
7325,2,Darcy,3,2,1,1,3,2,2,1,1,50,41401,1.0,2.0,False,True,False
7326,1,Jack The Peanut,1,1,1,2,1,2,2,2,1,0,41326,8.0,2.0,False,False,False
7327,1,Latte,2,2,1,3,1,2,1,2,1,50,41332,4.0,4.0,True,False,False
7328,1,Fei Mei Mei,3,2,4,1,1,2,2,2,1,0,41330,1.0,4.0,True,True,False
7329,1,Dot Dot,4,2,7,2,1,3,3,3,1,0,41401,2.0,4.0,True,True,False
7330,1,A2,1,1,1,2,2,2,1,2,1,0,41326,3.0,1.0,True,True,False
7331,2,Sunny,8,2,5,3,1,2,1,1,1,0,41326,10.0,1.0,False,False,False
7332,1,Emily,3,2,1,3,2,1,1,2,1,0,41326,5.0,4.0,False,False,False
7333,2,Little Orange,2,1,4,3,1,2,2,2,1,0,41326,11.0,3.0,False,False,False
7334,1,Tikkany,14,2,1,3,1,1,1,2,1,0,41332,1.0,1.0,False,False,False
7335,2,No Name,2,2,2,1,2,2,2,2,1,100,41326,2.0,4.0,False,False,False
7336,1,Cricket,2,2,2,2,1,1,1,2,1,0,41326,14.0,3.0,True,False,False
7337,2,Runt,1,1,1,2,1,2,2,2,1,0,41401,5.0,1.0,False,False,False
7338,2,Billu,6,1,7,2,2,2,2,2,1,0,41327,4.0,2.0,False,True,False
7339,1,Tyler,3,1,5,3,3,1,1,2,1,250,41326,5.0,0.0,False,True,False
7340,2,BlackWhite Kitten,2,1,1,2,1,2,2,2,1,0,41401,3.0,1.0,False,False,False
7341,1,Mika,2,2,1,2,1,3,1,2,1,0,41401,5.0,3.0,True,False,False
7342,2,Yellow,12,1,4,3,3,3,1,1,1,0,41401,9.0,3.0,False,False,False
7343,1,Prada,4,1,5,2,1,1,1,1,1,200,41326,1.0,3.0,False,True,False
7344,2,Speedy,2,1,6,2,1,2,1,2,1,0,41401,5.0,2.0,False,False,False
7345,2,Yuri,5,2,3,2,1,1,1,2,1,0,41326,2.0,1.0,False,True,False
7346,2,Fengil,1,2,2,1,1,2,2,2,1,0,41401,5.0,2.0,False,False,False
7347,2,1,4,1,1,1,1,2,2,2,1,0,41401,1.0,4.0,False,False,False
7348,1,Flippy,5,2,2,2,1,1,1,1,1,0,41330,11.0,2.0,True,False,True
7349,1,Sarah,6,2,2,2,1,1,1,1,1,0,41330,2.0,3.0,True,True,False
7350,2,Bubu,4,1,6,1,1,2,1,2,1,50,41326,4.0,4.0,False,True,False
7351,1,Lucky,12,1,2,3,1,3,3,3,1,0,41326,1.0,2.0,False,True,False
7352,1,Bambi,7,2,2,2,1,3,3,1,1,0,41326,3.0,4.0,True,True,False
7353,2,Maroon Kitty,1,2,5,1,2,2,2,2,1,0,41326,4.0,1.0,False,True,True
7354,2,Smokey Siamese,2,1,2,2,2,2,1,2,1,150,41326,7.0,1.0,False,False,False
7355,2,Lanister,4,2,1,2,2,2,2,2,1,0,41326,1.0,1.0,False,False,False
7356,2,Little Alex The Cheras,4,1,3,2,1,2,1,2,1,30,41326,1.0,1.0,False,False,False
7357,1,Shihtzu,72,1,1,1,3,3,3,3,1,0,41326,3.0,2.0,False,False,False
7358,2,White White,5,1,7,2,2,3,3,3,1,0,41326,3.0,2.0,False,True,False
7359,1,Puppy,1,1,1,3,1,2,2,2,1,0,41326,1.0,1.0,True,False,False
7360,1,Smarty,4,2,5,2,1,1,1,2,1,0,41326,1.0,1.0,True,True,False
7361,2,Murphy,3,1,1,2,1,1,1,2,1,59,41401,4.0,2.0,False,True,False
7362,1,Jelly Bean,1,1,2,2,2,2,2,2,1,0,41326,4.0,1.0,True,False,False
7363,1,Beryl,3,2,2,2,2,1,1,2,1,0,41326,2.0,1.0,True,False,False
7364,2,Tin Tin,6,1,2,2,2,1,1,3,1,0,41401,2.0,4.0,False,True,False
7365,1,Lil' Belle,2,2,1,2,1,2,2,2,1,20,41327,1.0,3.0,True,False,False
7366,1,June,15,2,7,2,1,1,1,1,1,0,41326,1.0,4.0,True,True,False
7367,2,Pinkie Pie,16,2,1,2,1,1,1,1,1,50,41326,13.0,4.0,False,False,False
7368,1,Bosco,1,1,2,2,1,2,2,2,1,20,41327,1.0,2.0,True,True,False
7369,1,K-25 Granddaddy - Carer Needed,108,1,1,2,2,3,3,3,2,0,41401,4.0,4.0,True,False,False
7370,1,Happy,21,2,2,2,1,1,1,1,2,0,41326,2.0,3.0,False,False,False
7371,1,Christmas,4,2,1,3,2,1,1,2,1,200,41326,5.0,2.0,False,False,False
7372,1,Daisy,15,2,7,2,1,1,1,1,1,0,41326,3.0,2.0,True,True,False
7373,1,Pooki,24,1,7,1,2,3,3,3,1,0,41401,3.0,3.0,False,True,False
7374,1,Mollie,36,2,1,2,1,2,2,2,1,20,41327,1.0,3.0,True,False,False
7375,2,Shiba Ganju,2,1,7,2,3,2,1,2,1,88,41336,2.0,1.0,False,True,False
7376,2,Dragon,24,2,6,2,1,1,1,1,1,0,41326,4.0,2.0,False,True,False
7377,1,Dutch,18,1,2,1,1,1,1,1,1,0,41401,1.0,1.0,False,True,False
7378,2,Simba Aka Bulu,5,1,4,3,3,2,2,2,1,250,41361,5.0,2.0,False,False,False
7379,1,Sunshine,2,2,1,2,2,1,1,2,1,0,41401,2.0,2.0,True,True,False
7380,2,Maddie,5,2,7,2,2,2,2,2,1,0,41326,1.0,3.0,False,True,False
7381,1,Myka,8,2,1,2,2,1,1,1,1,0,41326,5.0,4.0,False,False,False
7382,2,Noel,2,1,1,2,1,2,1,2,1,0,41401,4.0,1.0,False,False,False
7383,1,Pet For Adop,5,1,1,2,3,2,2,2,1,1,41330,1.0,4.0,True,True,False
7384,1,Whitey,1,1,1,1,2,2,2,2,1,0,41326,6.0,2.0,False,False,False
7385,2,No Name No Name,2,2,2,2,1,2,2,2,1,0,41326,3.0,3.0,False,False,False
7386,1,Hope,5,2,1,3,1,1,1,2,1,0,41324,3.0,4.0,True,False,False
7387,2,Ongie,6,2,3,2,2,2,2,3,1,0,41401,5.0,2.0,False,False,False
7388,2,Puteh,4,1,7,1,1,2,2,2,1,0,41326,4.0,4.0,False,True,False
7389,2,Kuku,1,1,4,1,1,2,1,2,1,0,41326,4.0,2.0,False,False,False
7390,1,"G.retriever Found,bkt Tinggi,klang",36,1,5,3,2,3,3,2,2,0,41326,5.0,1.0,False,True,True
7391,2,Russian Blue Boy,2,1,6,1,2,2,1,2,1,0,41330,2.0,2.0,False,True,False
7392,1,URGENT:Handsome Dog Needs A Home,12,1,2,2,1,3,3,2,1,0,41326,4.0,1.0,True,True,False
7393,1,Penny,2,2,1,2,1,1,1,2,1,0,41326,7.0,3.0,True,False,False
7394,1,Mou Mou,54,1,2,2,2,3,3,3,1,0,41401,2.0,4.0,True,True,False
7395,2,Sammy,48,1,1,3,1,1,2,1,1,0,41401,5.0,2.0,False,False,False
7396,2,Panda,7,1,1,3,3,2,2,2,1,0,41326,5.0,3.0,False,False,False
7397,1,Ling Ling,19,2,1,1,1,2,1,2,1,0,41401,4.0,1.0,True,False,False
7398,1,Husky,12,2,1,3,2,3,3,1,1,350,41332,8.0,2.0,False,False,False
7399,1,Scotty,4,1,2,2,1,1,1,1,1,200,41401,1.0,4.0,True,False,False
7400,2,Nya-nee,5,2,1,1,1,1,1,2,1,100,41401,3.0,4.0,False,True,False
7401,1,O-peng,12,2,1,1,1,1,1,1,1,0,41326,2.0,4.0,True,True,False
7402,1,Teddy,2,1,2,2,1,2,1,2,1,0,41401,11.0,2.0,True,False,False
7403,2,Blanket,12,2,2,2,1,3,3,3,1,0,41401,5.0,4.0,False,False,False
7404,1,B,1,2,2,2,2,1,1,2,1,0,41326,1.0,3.0,True,False,False
7405,1,Ruby - P41(110616) Vocalist,10,2,2,2,1,1,1,1,1,80,41326,6.0,4.0,True,False,False
7406,1,Jack - Puppy @ Damansara!,2,1,1,2,2,1,1,2,1,0,41326,6.0,1.0,True,False,False
7407,1,Dixie Looking For A Home,14,2,1,2,1,3,1,2,1,0,41326,3.0,3.0,True,True,False
7408,1,Summer,48,2,6,3,2,1,1,1,1,0,41401,5.0,4.0,True,True,False
7409,2,Cici,3,2,1,1,1,2,2,2,1,0,41401,4.0,4.0,False,False,False
7410,2,Leela,5,2,1,2,2,1,1,3,1,0,41326,5.0,2.0,False,False,False
7411,1,Teddie,1,2,2,2,1,3,3,2,1,0,41326,4.0,3.0,True,True,False
7412,1,Roy,4,1,1,2,1,1,1,2,1,150,41326,1.0,4.0,True,True,False
7413,1,Bell,1,2,2,3,1,2,2,2,1,0,41326,1.0,1.0,True,False,False
7414,2,Maisie Meow,2,2,1,1,1,1,1,2,1,0,41401,2.0,2.0,False,False,False
7415,1,Klippy,2,2,1,2,1,2,1,2,1,0,41401,8.0,2.0,False,False,False
7416,1,Ginger Boy,22,1,2,2,1,1,1,3,1,0,41326,5.0,3.0,True,False,False
7417,1,Little Blacky,2,1,1,2,1,1,1,2,1,0,41326,4.0,2.0,True,True,False
7418,1,Abby,7,2,2,3,2,3,3,3,1,0,41326,4.0,4.0,True,True,False
7419,2,Comot,12,2,2,2,1,2,2,2,1,0,41326,2.0,3.0,False,False,False
7420,2,Puinkey,10,2,1,2,1,3,3,2,1,0,41326,1.0,4.0,False,False,False
7421,1,MACHO,2,1,1,2,1,1,1,2,1,100,41326,3.0,2.0,True,False,False
7422,1,Sabee,64,2,1,2,2,2,1,2,1,0,41401,3.0,3.0,False,False,False
7423,2,Janggut,5,1,1,2,1,2,1,2,1,0,41326,12.0,2.0,False,False,True
7424,2,Clay Jensen,15,1,1,2,1,2,2,2,1,0,41326,3.0,2.0,False,False,False
7425,1,Milo,1,1,2,2,1,2,2,2,1,0,41335,2.0,1.0,False,True,False
7426,2,HAKU,15,1,2,2,1,1,1,1,1,100,41326,9.0,3.0,False,False,False
7427,1,Sasa,3,2,2,2,1,2,2,2,1,0,41326,13.0,4.0,True,False,False
7428,2,Ewa,1,2,6,1,1,2,1,2,1,0,41326,2.0,1.0,False,True,False
7429,2,Cheeky,12,2,1,2,1,2,2,2,1,0,41401,1.0,4.0,False,False,False
7430,2,Stray Cat Name 'Milo',8,1,2,3,1,2,2,2,1,0,41401,4.0,1.0,False,False,False
7431,2,Benny,7,2,1,2,1,1,1,2,1,0,41326,2.0,3.0,False,False,False
7432,2,Momo,6,2,1,1,1,1,1,1,1,0,41401,7.0,3.0,False,False,False
7433,1,Squeeshi,2,2,5,2,1,1,1,2,1,0,41326,1.0,1.0,True,True,False
7434,1,1 Puppy For Adoption,5,2,1,2,2,2,2,1,1,0,41336,1.0,4.0,True,False,False
7435,1,Einstein,1,1,2,2,2,2,2,2,1,0,41327,6.0,2.0,True,True,False
7436,2,No Name No Name,48,2,1,2,2,1,1,1,1,0,41401,0.0,4.0,False,False,False
7437,1,Wiley,24,1,2,2,2,3,3,1,1,300,41326,3.0,4.0,False,False,False
7438,2,Prince,9,1,1,2,1,1,1,1,1,0,41401,6.0,1.0,False,False,False
7439,2,Ginger Kitten,3,1,3,2,1,2,1,2,1,0,41326,1.0,1.0,False,True,False
7440,1,Britney,84,2,2,1,1,1,1,2,1,0,41326,1.0,1.0,False,False,False
7441,2,Jojie O'neal,84,2,1,2,3,1,1,1,1,250,41401,3.0,3.0,False,True,False
7442,1,Pom,12,1,2,1,2,3,3,3,1,0,41326,1.0,3.0,False,True,False
7443,2,Baby,4,2,1,2,2,1,2,2,1,0,41326,4.0,2.0,False,False,False
7444,2,Anonymous,2,2,6,1,1,2,2,2,1,0,41326,3.0,0.0,False,False,False
7445,1,Browny,1,2,2,2,2,2,2,2,1,0,41401,4.0,4.0,False,True,False
7446,1,"Cuteness, The Pearness",8,2,1,2,1,1,1,1,1,0,41326,2.0,2.0,True,False,False
7447,1,Hazel Nut,6,1,2,3,2,1,1,2,1,0,41326,2.0,1.0,False,False,False
7448,2,CikTam Sayang,6,2,1,2,1,1,1,2,1,0,41401,12.0,1.0,False,True,False
7449,2,Bimba,5,2,1,1,1,2,2,2,1,0,41326,4.0,1.0,False,False,False
7450,1,Leeloo,1,2,5,3,2,1,1,2,1,0,41326,3.0,2.0,False,False,False
7451,1,TimTim,36,1,1,2,2,3,3,1,1,0,41326,5.0,3.0,True,False,False
7452,1,Milo,19,1,2,2,2,1,1,2,1,100,41330,3.0,1.0,False,False,False
7453,1,Beauty,7,2,1,2,2,1,1,1,1,0,41326,8.0,3.0,False,False,False
7454,2,Creamy,8,2,5,3,3,2,2,3,1,100,41326,5.0,1.0,False,False,False
7455,1,Toby,60,1,1,1,1,1,2,2,1,300,41326,1.0,2.0,False,False,False
7456,2,FollowMe,3,2,4,1,1,1,1,2,1,0,41326,6.0,2.0,False,False,False
7457,1,Samsen Boy,3,1,1,2,2,1,1,2,1,0,41326,2.0,3.0,True,False,False
7458,1,No Name No Name,36,1,2,1,3,3,3,2,1,0,41326,3.0,1.0,True,True,False
7459,1,Baby Kayla Girl,2,2,2,2,1,1,1,2,1,200,41326,4.0,3.0,True,True,False
7460,2,Sesame,1,2,3,2,1,2,2,2,1,0,41326,8.0,1.0,False,False,False
7461,1,Minnie,2,2,1,2,1,2,1,2,1,0,41326,2.0,4.0,True,False,False
7462,2,No Name No Name,4,1,6,2,1,2,1,2,1,0,41326,6.0,3.0,False,False,False
7463,1,S4,1,1,1,2,2,2,1,2,1,0,41326,3.0,2.0,True,False,False
7464,2,Frida Katlo,4,2,2,2,2,1,1,2,1,0,41326,7.0,2.0,False,False,True
7465,2,Medium Hair Roly Poly,2,2,1,2,2,2,2,2,1,0,41326,4.0,2.0,False,False,False
7466,2,Zara,5,2,2,1,1,1,1,2,1,0,41326,8.0,1.0,False,False,False
7467,1,Mystery,8,2,2,2,2,1,1,1,1,0,41336,1.0,3.0,True,True,False
7468,1,Macy,1,2,1,2,1,2,1,2,1,0,41401,9.0,1.0,True,False,False
7469,1,BB,35,1,2,1,1,1,1,3,1,0,41326,2.0,1.0,False,True,False
7470,1,Trisha,1,2,2,2,1,2,2,2,1,20,41327,1.0,2.0,True,True,False
7471,1,No Name No Name,4,2,2,2,1,1,1,1,1,0,41336,2.0,4.0,False,True,False
7472,2,Sylvia,18,2,1,2,2,1,1,1,1,0,41326,5.0,4.0,False,False,False
7473,2,Tom Angus,5,1,3,2,1,2,1,2,1,0,41401,8.0,3.0,False,False,False
7474,2,Roro,7,2,4,2,1,2,2,2,1,50,41326,2.0,4.0,False,False,False
7475,2,Kitten 3,1,2,1,1,1,2,2,2,1,0,41326,1.0,4.0,False,False,False
7476,2,Girl Kitten,3,2,1,2,1,2,2,2,1,0,41326,6.0,2.0,False,False,False
7477,2,2,3,2,1,1,1,2,2,2,1,0,41401,1.0,4.0,False,False,False
7478,2,Lao Da,1,1,2,1,1,2,2,2,1,0,41401,2.0,2.0,False,False,False
7479,2,Cleopatra,13,2,1,3,2,1,1,2,1,0,41401,5.0,4.0,False,False,False
7480,1,Jackie,18,1,2,1,2,1,1,1,2,0,41401,1.0,1.0,False,False,False
7481,1,Zorra@Sunday,2,2,1,2,2,1,1,2,1,0,41326,8.0,3.0,False,False,False
7482,2,Am,3,1,5,1,3,2,1,2,1,300,41326,4.0,4.0,False,True,False
7483,2,No Name No Name,3,2,1,3,1,2,1,2,1,0,41324,3.0,2.0,False,False,False
7484,1,Zone F1 A2,36,1,1,2,2,1,1,3,1,0,41326,3.0,4.0,True,False,False
7485,1,Gou Gou,4,1,1,1,1,1,2,2,1,0,41326,2.0,4.0,True,False,True
7486,1,Zoey,4,2,1,2,2,2,2,2,1,0,41401,1.0,4.0,True,False,False
7487,2,Kiki,2,1,6,2,1,2,2,2,1,0,41401,1.0,2.0,False,True,False
7488,2,Baby Delta,2,1,1,2,2,2,2,2,1,0,41326,7.0,2.0,False,False,False
7489,1,Troy,12,1,6,2,1,1,1,1,1,0,41326,10.0,4.0,False,False,False
7490,1,Chester ( Schnauzer),12,1,6,1,2,1,1,3,1,100,41401,2.0,0.0,False,True,False
7491,2,No Name No Name,12,1,1,2,1,1,1,1,1,0,41401,1.0,1.0,False,False,False
7492,2,Putih,12,2,7,2,2,3,3,3,1,0,41324,1.0,4.0,False,True,False
7493,1,Litty Puppy,1,1,2,1,2,2,2,3,1,0,41326,3.0,2.0,True,False,False
7494,2,Purrdy,3,2,1,1,1,2,1,2,1,0,41326,4.0,1.0,False,False,False
7495,2,Tungau,18,2,2,2,1,2,1,2,1,0,41401,3.0,3.0,False,False,False
7496,2,Chessie,12,2,1,2,1,1,1,1,1,0,41326,1.0,3.0,False,False,False
7497,1,Oscar,24,1,1,3,1,2,1,1,1,800,41326,7.0,2.0,False,False,False
7498,1,Leslie,12,1,1,3,1,3,3,1,1,0,41326,5.0,3.0,False,False,False
7499,1,Luke,3,1,2,2,2,2,2,2,1,0,41327,4.0,3.0,True,False,False
7500,2,Tummy For Adoption!!!,4,1,1,1,1,2,1,2,1,0,41327,4.0,1.0,False,False,False
7501,1,Hiroki,3,1,1,2,3,1,1,2,1,250,41326,7.0,3.0,False,False,False
7502,1,Fifi,13,2,7,2,2,1,1,1,1,0,41401,6.0,3.0,False,True,False
7503,1,Xiao Chou,2,2,1,2,1,2,2,2,1,0,41401,7.0,4.0,True,False,False
7504,1,Buddy Jr,42,1,1,2,2,1,1,2,1,350,41326,1.0,4.0,False,True,False
7505,2,White Tiger (Bengal Mix),1,2,1,2,1,2,2,2,1,50,41326,5.0,1.0,False,False,False
7506,2,Boy,54,1,2,3,3,3,3,2,2,0,41327,1.0,1.0,False,True,False
7507,1,Botak,2,1,1,2,1,2,1,2,1,0,41401,2.0,3.0,True,False,False
7508,1,Dash,36,1,2,2,1,1,1,1,1,0,41401,5.0,4.0,True,False,False
7509,1,Caspar,4,1,2,2,1,1,1,2,1,0,41326,9.0,2.0,True,True,False
7510,1,Prem,84,1,2,2,1,1,1,3,1,0,41401,3.0,3.0,False,True,False
7511,1,No Name No Name,3,2,2,2,2,2,2,2,1,0,41326,2.0,2.0,True,False,False
7512,1,Chinny,3,1,1,2,2,1,1,2,1,50,41326,1.0,2.0,True,False,False
7513,1,Biscuits,72,2,2,2,1,3,3,3,1,0,41401,1.0,3.0,False,False,False
7514,1,Sheena,8,2,5,1,3,1,1,3,1,200,41326,2.0,2.0,False,False,False
7515,1,Daisy,1,2,1,2,2,2,2,2,1,0,41326,4.0,3.0,True,False,False
7516,1,LittleBear,2,2,1,2,1,2,2,2,1,0,41326,11.0,3.0,True,True,False
7517,1,Hazel,4,2,2,2,1,1,1,2,1,0,41326,4.0,4.0,False,True,False
7518,1,Puppy,2,1,1,1,1,2,2,2,1,0,41401,5.0,4.0,True,False,False
